smiles,standard_value
O=C(O)C1CCC(Nc2ccc(-c3ccc(-c4nc5cc(Cl)ccc5[nH]4)cn3)cn2)CC1,1.37
O=C(O)C1CCC(Oc2ccc(-c3ccc(-c4nc5cc(Cl)ccc5[nH]4)cn3)cn2)CC1,1.4049999999999998
O=C(O)C1CCC2(CCN(c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cn3)CC2)CO1,1.54
O=C(O)C1CCC2(CCN(c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cn3)CC2)OC1,1.52
O=C(O)C1CCCCC1Nc1ccc(-c2ccc(-c3nc4cc(Cl)ccc4[nH]3)cn2)cn1,1.51
O=C(O)C1CCCN(CCC=C(c2ccccc2)c2ccccc2)C1,1.14
O=C(O)C1CCCNC1,2.66
O=C(O)C1CCCc2c1[nH]c1ccc(Cl)cc21,0.36
O=C(O)C1CCN(CCOc2ccc([C@H]3CC[C@]4(CC3)OOC3(O4)C4CC5CC(C4)CC3C5)cc2)CC1,3.8
O=C(O)C1CCN(c2ccc(Cl)c(C(F)(F)F)c2)C1,1.5
O=C(O)C1CCN1CC(O)Cn1ccnc1[N+](=O)[O-],-2.02
O=C(O)C1C[C@H](COc2cccc(F)c2)CN1,-0.3
O=C(O)C1C[C@H](Cc2cccc(F)c2)CN1,0.1
O=C(O)C1C[C@H](Cc2ccccc2Cl)CN1,0.6
O=C(O)C1C[C@H](OCc2ccc(Cl)cc2)CN1,-0.2
O=C(O)C1C[C@H](Oc2ccc(Cl)c(F)c2)CN1,0.1
O=C(O)C1C[C@H](Oc2ccc3c(c2)OCC3)CN1,-0.1
O=C(O)C1C[C@H](Oc2cccc(Cl)c2)CN1,-0.1
O=C(O)C1C[C@H](Sc2cccc(Cl)c2)CN1,0.3
O=C(O)C1Cc2c([nH]c3ccccc23)C(c2ccccc2)N1,0.78
O=C(O)C1[C@@H](c2ccc(I)cc2)C[C@@H]2CC[C@H]1N2C/C=C/I,0.8
O=C(O)C1[C@H]2CN(c3ccc(C(=O)N4CCC(c5cccnc5)C4)c(SC4CCCC4)n3)C[C@@H]12,1.2
O=C(O)C=Cc1ccc(O)c(O)c1,-1.35
O=C(O)CC(=O)N[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2sc(Cl)c(Cl)c2[nH]1,1.18
O=C(O)CC(CC1CCCC1)C(=O)N(c1nc(-c2ccccc2-c2ccc(-n3cccn3)nc2)cs1)C1CC1,3.1
O=C(O)CC(CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(-n2ccnc2)c1,1.97
O=C(O)CC(Cc1ccccc1)C(=O)N(c1nc(-c2cc(Cl)ccc2Cl)cs1)C1CC1,3.0
O=C(O)CC(Cc1ccccc1)C(=O)N(c1nc(-c2ccccc2Cl)cs1)C1CC1,2.3
O=C(O)CC(NS(=O)(=O)c1ccc2ccccc2c1)C(=O)NCCc1ccccc1,-0.91
O=C(O)CC(O)CCc1ccc(-c2ccccc2)cc1,0.55
O=C(O)CC12CCC(c3ccc(-c4ccc(Nc5nnc(C6CCC6)o5)cc4)cc3)(CC1)CO2,2.4
O=C(O)CC12CCC(c3ccc(-c4ccc(Nc5nnc(C6CCC6)o5)cn4)cc3)(CC1)CO2,1.5
O=C(O)CC1CCC2(CC1)CCN(c1ccc(-c3nc4cc(C(F)(F)F)ccc4[nH]3)cn1)CC2,1.76
O=C(O)CC1CCC2(CCN(c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cn3)CC2)O1,1.55
O=C(O)CC1CCC2(CCN(c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cn3)CC2)OC1,1.52
O=C(O)CC1CCN(c2ccc(-c3ccc(-c4nc5cc(Cl)ccc5[nH]4)cn3)cn2)CC1,1.48
O=C(O)CC1CCOC2(CCN(c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cn3)CC2)C1,1.46
O=C(O)CC1COC2(CCN(c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cn3)CC2)C1,1.51
O=C(O)CC1COc2cc(OCc3cccc(-c4ccc5sccc5c4)c3)ccc21,3.97
O=C(O)CC1COc2cc(OCc3cccc(-c4csc5ccccc45)c3)ccc21,3.99
O=C(O)CC1COc2cc(OCc3cn(-c4c(Cl)cccc4Cl)nn3)ccc21,1.96
O=C(O)CC1COc2cc(OCc3cn(-c4cccc(Cl)c4)nn3)ccc21,1.09
O=C(O)CC1c2ccc(C(F)(F)F)nc2NCCN1C(=O)Cc1cccc(Oc2ccccc2)c1,1.2
O=C(O)CCC(=O)N1CCC(c2nc(-c3cccs3)no2)CC1,-1.27
O=C(O)CCC(=O)NC[C@H]1CC[C@]2(CC1)OO[C@]1(O2)C2CC3CC(C2)CC1C3,1.9
O=C(O)CCC(=O)Nc1[nH]nc2cc(Cl)ccc12,1.0
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,0.58
O=C(O)CCC(NC(=O)NC(CCCCNC(=O)Cn1cc([123I])nn1)C(=O)O)C(=O)O,3.23
O=C(O)CCC(NC(=O)NC(CCCCNCc1ccc([125I])cc1)C(=O)O)C(=O)O,-2.91
O=C(O)CCC(NC(=O)NC(CSc1cc(O)n(CCCCC(NC(=O)CNC(=O)c2cccc([125I])c2)C(=O)O)c1O)C(=O)O)C(=O)O,-1.97
O=C(O)CCCCC(=O)N1CCc2c(n(Cc3cccc(F)c3)c3ncccc23)C1,0.51
O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21,2.26
O=C(O)CCCCCN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1,-1.3
O=C(O)CCCCN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1,-1.3
O=C(O)CCCCOc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1,4.0
O=C(O)CCCCn1nnc(-c2ccc(C(=O)N3CCC(N4CCC(Oc5ccc(Cl)c(Cl)c5)CC4)CC3)cc2)n1,1.6
O=C(O)CCCN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1,-1.2
O=C(O)CCCN[C@@H](Cn1c(=O)c(-c2ccccc2Cl)cn(Cc2c(F)cccc2C(F)(F)F)c1=O)c1ccccc1,2.1
O=C(O)CCCOc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1,3.6
O=C(O)CCCOc1cccc(CCCCCCOc2cc(-c3ccc4c(c3)OCO4)cc(-c3ccccc3F)c2)c1CCC(=O)O,2.44
O=C(O)CCCOc1cccc(CCCCCCOc2cc(-c3ccccc3)cc(-c3ccccc3)c2)c1CCC(=O)O,0.7
O=C(O)CCCOc1cccc(CCCCCCOc2cc(-c3ccccc3)cc(-c3ccccc3)n2)c1CCC(=O)O,2.51
O=C(O)CCCOc1cccc(CCCCCCOc2cc(-c3ccncc3)cc(-c3ccncc3)c2)c1CCC(=O)O,1.78
O=C(O)CCCOc1cccc(CCCCCCOc2cc(-c3ccsc3)cc(-c3ccc4c(c3)OCO4)c2)c1CCC(=O)O,2.34
O=C(O)CCCS(=O)(=O)c1cccc(C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,0.66
O=C(O)CCC[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2cc(F)ccc2[nH]1,1.95
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,1.2183333333333335
O=C(O)CCN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1,-1.3
O=C(O)CCN1CCc2c([nH]c3ccccc23)C1c1ccc(Cl)cc1,1.6
O=C(O)CCNC(=O)c1ccc(C(CCC(F)(F)F)Nc2cnn(-c3ccc(C(F)(F)F)cc3)c2)cc1,1.715
O=C(O)CCNC(=O)c1ccc(C(Nc2cnn(-c3ccc(C(F)(F)F)cc3)c2)C2CCCC2)cc1,2.28
O=C(O)CCNC(=O)c1ccc(C(Oc2ccc(-n3cc(C(F)(F)F)cn3)cc2)C2CC2)cc1,1.7
O=C(O)CCNC(=O)c1ccc(C(Oc2ccc(-n3cc(C(F)(F)F)cn3)cc2)C2CCC2)cc1,2.6
O=C(O)CCNC(=O)c1ccc(C(Oc2ccc(-n3cc(C(F)(F)F)cn3)cc2)C2CCCC2)cc1,3.3
O=C(O)CC[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2sc(Cl)c(Cl)c2[nH]1,2.84
O=C(O)CCc1ccc(-c2cc(F)c3cnn(-c4ccccn4)c3c2)cc1,2.8
O=C(O)CCc1ccc(-c2ccc3cnn(-c4ccccn4)c3c2)cc1,2.4
O=C(O)CCc1ccc(Br)cc1,0.01
O=C(O)CCc1ccc(C#Cc2cc(Cl)nc(Cl)c2)cc1,1.97
O=C(O)CCc1ccc(C#Cc2cccc(OC(F)(F)F)c2)cc1,2.83
O=C(O)CCc1ccc(C#Cc2ccccc2OC(F)(F)F)cc1,2.66
O=C(O)CCc1ccc(NCc2ccc(Cl)cc2)cc1,0.98
O=C(O)CCc1ccc(NCc2cccc(Oc3ccccc3)c2)cc1,2.025
O=C(O)CCc1ccc(OCc2cc(Cl)ccc2-c2ccccc2)cc1,3.22
O=C(O)CCc1ccc(OCc2ccc(-c3ccccc3)cc2)cc1,3.41
O=C(O)CCc1ccc(OCc2ccc(Oc3ccccc3)cc2)cc1,3.26
O=C(O)CCc1ccc(OCc2cccc(-c3ccccc3)c2)cc1,3.37
O=C(O)CCc1ccc(OCc2cccc(-c3ccccn3)c2)cc1,1.94
O=C(O)CCc1ccc(OCc2cccc(-c3cccs3)c2)cc1,3.22
O=C(O)CCc1ccc(OCc2cccc(-c3nccs3)c2)cc1,2.11
O=C(O)CCc1ccc(OCc2cccc(Br)c2)cc1,1.67
O=C(O)CCc1ccc(OCc2cccc(OCCc3ccccc3)c2)cc1,3.63
O=C(O)CCc1ccc(OCc2cccc(OCc3ccccc3)c2)cc1,3.27
O=C(O)CCc1ccc(OCc2cccc(Oc3ccccc3)c2)cc1,2.865
O=C(O)CCc1ccc(OCc2ccccc2)cc1,1.96
O=C(O)CCc1ccc(OCc2ccccc2-c2ccccc2)cc1,3.25
O=C(O)CCc1ccc(OCc2ccccc2Oc2ccccc2)cc1,3.32
O=C(O)CCc1ccc(OCc2nnc(C(=O)Nc3cccc(Cl)c3)s2)cc1,1.46
O=C(O)CCc1ccc(OCc2nnc(C(=O)Nc3ccccc3F)s2)cc1,0.95
O=C(O)CCc1ccc2cc(Cc3ccccc3)cc(N3CCN(CCc4ccc(OCCCN5CCCCCC5)cc4)CC3)c2n1,1.9
O=C(O)CCc1ccc2cccc(N3CCN(CCc4ccc(OCCCN5CCCCCC5)cc4)CC3)c2n1,0.18
O=C(O)CCc1ccccc1,-0.49
O=C(O)CCc1cn(Cc2ccc(F)cc2)c2cnc3c(c12)CCN(O)C3=O,-0.74
O=C(O)CCc1cnc2c(N3CCN(CCc4ccc(OCCCN5CCCCCC5)cc4)CC3)cccc2c1,-0.63
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,1.1
O=C(O)CCc1nnc(C(=O)Nc2cccc(-c3ccc(F)cc3)c2)s1,0.96
O=C(O)CCc1noc2ccc(Cl)cc12,1.0
O=C(O)CCc1sc(Cc2nc(O)cs2)nc1-c1ccccn1,-0.21
O=C(O)CCn1c(=O)oc2cc(C(F)(F)F)c(Cl)cc21,2.1
O=C(O)CCn1c(=O)oc2cc(Cl)c(Cl)cc21,1.61
O=C(O)CCn1c(=O)oc2cc(OC3CC3)c(Cl)cc21,1.62
O=C(O)CCn1c(=O)oc2cc(OCC3CC3)c(Cl)cc21,2.09
O=C(O)CCn1c(=O)oc2cc(OCC3CCC3)c(Cl)cc21,2.9
O=C(O)CCn1c(=O)oc2cc(OCCN3CCCC3)c(Cl)cc21,-0.26
O=C(O)CCn1c(=O)oc2cc(OCc3ccccc3)c(Cl)cc21,2.71
O=C(O)CCn1c(=O)oc2cc(OCc3ccccn3)c(Cl)cc21,1.32
O=C(O)CCn1c(=O)oc2ccc(Cl)cc21,0.8
O=C(O)CCn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2,0.55
O=C(O)CCn1c2ccccc2c2ccccc21,0.6
O=C(O)CCn1ncc2ccc(Cl)cc21,1.1
O=C(O)CN(Cc1ccccc1)S(=O)(=O)c1ccc(OC(F)F)cc1,-0.4
O=C(O)CN(c1ccc(N(CC(=O)O)S(=O)(=O)c2ccc(Br)cc2)c2ccccc12)S(=O)(=O)c1ccc(Br)cc1,4.29
O=C(O)CN(c1ccc(N(CC(=O)O)S(=O)(=O)c2ccc(C(F)(F)F)cc2)c2ccccc12)S(=O)(=O)c1ccc(C(F)(F)F)cc1,2.81
O=C(O)CN(c1ccc(N(CC(=O)O)S(=O)(=O)c2ccc(Cl)cc2)c2ccccc12)S(=O)(=O)c1ccc(Cl)cc1,2.11
O=C(O)CN(c1ccc(N(CC(=O)O)S(=O)(=O)c2ccc(F)cc2)c2ccccc12)S(=O)(=O)c1ccc(F)cc1,1.16
O=C(O)CN(c1ccc(N(CC(=O)O)S(=O)(=O)c2ccc(OC(F)(F)F)cc2)c2ccccc12)S(=O)(=O)c1ccc(OC(F)(F)F)cc1,0.93
O=C(O)CN(c1ccc(N(CC(=O)O)S(=O)(=O)c2cccc3ccccc23)c2ccccc12)S(=O)(=O)c1cccc2ccccc12,3.9
O=C(O)CN(c1ccc(N(CC(=O)O)S(=O)(=O)c2ccccc2)c2ccccc12)S(=O)(=O)c1ccccc1,0.45
O=C(O)CN(c1ncc(N(CC(F)(F)F)S(=O)(=O)c2ccc(F)cc2)c2ccccc12)S(=O)(=O)c1ccc(F)cc1,0.6
O=C(O)CN1C(=O)C(NC(=O)c2cc3sc(Cl)c(Cl)c3[nH]2)Cc2ccccc21,0.67
O=C(O)CN1C(=O)C2(CC(=O)N(Cc3cc(F)cc(Cl)c3)C2=O)c2cc(Cl)ccc21,-0.2
O=C(O)CN1C(=O)C2(CC(=O)N(Cc3cc(F)cc(F)c3)C2=O)c2cc(Cl)ccc21,-0.9
O=C(O)CN1C(=O)C2(CC(=O)N(Cc3cc(F)ccc3Cl)C2=O)c2cc(Cl)ccc21,-0.3
O=C(O)CN1C(=O)C2(CC(=O)N(Cc3cc(F)ccc3F)C2=O)c2cc(Cl)ccc21,-0.9
O=C(O)CN1C(=O)C2(CC(=O)N(Cc3ccc(F)c(F)c3)C2=O)c2cc(Cl)ccc21,-0.7
O=C(O)CN1C(=O)[C@@]2(CC(=O)N(Cc3cc(Cl)ccc3F)C2=O)c2cc(Cl)ccc21,-0.5
O=C(O)CN1C(=O)[C@@]2(CC(=O)N(Cc3cccc(Cl)c3)C2=O)c2cc(Cl)ccc21,-0.4
O=C(O)CN1C(=O)[C@@]2(CC(=O)N(Cc3ccccc3F)C2=O)c2cc(Cl)ccc21,-1.0
O=C(O)CN1C(=O)[C@]2(CC(=O)N(Cc3cc(Cl)ccc3F)C2)c2cc(Cl)ccc21,-0.4
O=C(O)CN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1,-1.1
O=C(O)CN1CCC2(CC1)CCN(c1ccc(-c3nc4cc(C(F)(F)F)ccc4[nH]3)cn1)CC2,1.38
O=C(O)CN1CCN(C(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2ccccc2)CC1,2.35
O=C(O)CN1CN(c2ccccc2)C2(CCN(C(=O)OCc3cc4c(cc3Cl)OCO4)CC2)C1=O,0.7
O=C(O)CNC(=O)C(Cc1ccccc1)NC(=O)c1cc2cc(Cl)ccc2[nH]1,0.72
O=C(O)CNC(=O)COc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1,3.0
O=C(O)CNC(=O)c1ncc(-c2cn(CCCc3ccc(Cl)cc3)nn2)cc1O,2.13
O=C(O)CNCCNc1ccc(Cl)c(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1,1.94
O=C(O)CNCc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1,3.3
O=C(O)CNCc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC2CC(C3)N4)cc1,1.6
O=C(O)COCCN1CCN(C(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2ccccc2)CC1,2.17
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.5583333333333332
O=C(O)CO[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2sc(Cl)c(Cl)c2[nH]1,1.38
O=C(O)COc1c(Cl)cc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1Cl,3.3
O=C(O)COc1c(OCC(=O)O)c2cc3ccc([nH]3)c(-c3ccccc3)c3nc(c(-c4ccccc4)c4nc(cc1s2)C=C4)C=C3,0.8
O=C(O)COc1ccc(-c2c3nc(c(-c4ccc(F)cc4)c4ccc(s4)c(-c4ccc(F)cc4)c4nc(c(-c5ccc(F)cc5)c5ccc2s5)C=C4)C=C3)cc1,1.8
O=C(O)COc1ccc(-c2c3nc(c(-c4ccccc4)c4ccc(s4)c(-c4ccccc4)c4nc(c(-c5ccc(OCC(=O)O)cc5)c5ccc2s5)C=C4)C=C3)cc1,0.1
O=C(O)COc1ccc(-c2c3nc(c(-c4ccccc4)c4ccc(s4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2s5)C=C4)C=C3)cc1,1.6
O=C(O)COc1ccc(-c2nccs2)cc1-c1ccccc1,-0.16
O=C(O)COc1ccc(Br)cc1-c1ccccc1,0.15
O=C(O)COc1ccc(Br)cc1C(=O)c1cnn(-c2ccccc2)c1,0.64
O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,-0.84
O=C(O)COc1ccc(C(F)(F)F)cc1-c1ccc(Cl)cc1,0.9
O=C(O)COc1ccc(C(F)(F)F)cc1-c1ccccc1-c1ccccc1,1.39
O=C(O)COc1ccc(C(F)(F)F)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1,0.4
O=C(O)COc1ccc(C2=c3ccc([nH]3)=C(c3ccccc3)c3ccc(s3)C(c3ccccc3)=c3[nH]c(c(O)c3O)=C(c3ccc(OCC(=O)O)cc3)c3ccc2s3)cc1,-0.5
O=C(O)COc1ccc(Cl)cc1C#Cc1cccc(Cl)c1,0.5
O=C(O)COc1ccc(Cl)cc1C1CCCCC1,0.93
O=C(O)COc1ccc(Cl)cc1CN1CCC(S(=O)(=O)c2ccccc2)CC1,0.48
O=C(O)COc1ccc(Cl)cc1CN1CCCN(S(=O)(=O)Cc2ccccc2)CC1,1.005
O=C(O)COc1ccc(Cl)cc1CN1CCCN(S(=O)(=O)c2ccccc2)CC1,1.005
O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)Cc2ccccc2)CC1,0.315
O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1,0.995
O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1,0.495
O=C(O)COc1ccc(NC(=O)COc2ccccc2)cc1F,-1.25
O=C(O)COc1ccc(NCc2ccc(Cl)c(-c3ccccc3)c2)cc1F,2.74
O=C(O)COc1ccc(NCc2cccc(-c3ccccc3)c2)cc1F,2.25
O=C(O)COc1ccc(NCc2cccc(-c3ccccc3C(F)(F)F)c2)cc1F,3.13
O=C(O)COc1ccc(NCc2cccc(-c3ccccc3Cl)c2)cc1F,2.71
O=C(O)COc1ccc(NCc2cccc(-c3ccccc3F)c2)cc1F,2.36
O=C(O)COc1ccc(OCc2cn(-c3c(Cl)cccc3Cl)nn2)cc1F,2.16
O=C(O)COc1ccc(OCc2cn(-c3ccc(Cl)cc3)nn2)cc1F,1.37
O=C(O)COc1ccc(OCc2cn(-c3ccc(F)cc3)nn2)cc1F,0.92
O=C(O)COc1ccc(OCc2cn(-c3ccccc3)nn2)cc1F,-0.23
O=C(O)COc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1,2.9
O=C(O)COc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1C(=O)O,1.9
O=C(O)COc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)cc1Cl,3.2
O=C(O)COc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC2CC(C3)C4(F)F)cc1,2.9
O=C(O)COc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC2CC(C3)C4=O)cc1,1.9
O=C(O)COc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC2CC(C3)C4O)cc1,1.7
O=C(O)COc1ccc([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC2CC(C3)N4)cc1,1.3
O=C(O)COc1ccc([N+](=O)[O-])cc1-c1ccccc1,-0.69
O=C(O)COc1ccc2[nH]cc(CC(NC(=O)c3ccc4c(c3)nc(-c3ccoc3)n4C3CCCCC3)C(=O)O)c2c1,-1.6
O=C(O)COc1cccc(C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,1.09
O=C(O)COc1cccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,1.995
O=C(O)COc1ccccc1N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,2.0
O=C(O)CS(=O)(=O)c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,2.13
O=C(O)CS(=O)(=O)c1ccc(OCc2cccc(-c3ccccc3C(F)(F)F)c2)cc1,2.95
O=C(O)CS(=O)(=O)c1ccc(OCc2cccc(-c3ccccc3Cl)c2)cc1,2.47
O=C(O)CSCC(=O)Nc1nc(-c2ccc(F)cc2)cs1,-0.2
O=C(O)CSc1c[nH]c2ccccc12,-1.31
O=C(O)C[C@@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(C2CC2)c1,3.21
O=C(O)C[C@@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(N2CCOCC2)c1,1.99
O=C(O)C[C@@H]1COC2(CCN(c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cn3)CC2)C1,1.44
O=C(O)C[C@@H]1COc2cc3c(cc21)OC[C@@H](c1cccc(Br)c1)O3,3.0
O=C(O)C[C@@H]1COc2cc3c(cc21)OC[C@@H](c1cccc(Cl)c1)O3,3.0
O=C(O)C[C@@H]1c2ccc(C(F)(F)F)nc2NCCN1C(=O)Cc1cccc(Oc2ccc(F)cc2)c1,1.2
O=C(O)C[C@@H]1c2ccc(C(F)(F)F)nc2NCCN1C(=O)Cc1cccc(Oc2ccccc2)c1,1.2
O=C(O)C[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2cc(Cl)ccc2[nH]1,1.79
O=C(O)C[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2cc(F)ccc2[nH]1,1.26
O=C(O)C[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2sc(Cl)c(Cl)c2[nH]1,2.53
O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cc(C2CC2)cc(N2CCOCC2)c1,3.07
O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(-n2cccn2)c1,2.4
O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(-n2ccnn2)c1,1.75
O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(-n2cncn2)c1,1.95
O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(-n2cnnc2)c1,1.05
O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(Br)c1,3.15
O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(C2CC2)c1,3.34
O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(C2CCOC2)c1,2.57
O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(C2CCOCC2)c1,2.62
O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(N2CCOCC2)c1,2.285
O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(OC2CCOCC2)c1,2.75
O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(OC2COC2)c1,2.07
O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(O[C@@H]2CCOC2)c1,2.31
O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(O[C@H]2CCOC2)c1,2.51
O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,0.91
O=C(O)C[C@H](O)C[C@H](O)/C=C/n1c(C(F)(F)F)nc(-c2ccc(F)cc2)c1-c1ccc(F)cc1,0.73
O=C(O)C[C@H](O)C[C@H](O)CCn1c(-c2ccc(F)cc2)nc(C(=O)NCc2ccc(F)cc2)c1C1CC1,0.17
O=C(O)C[C@H](O)C[C@H](O)CCn1c(-c2ccc(F)cc2)nc(C(=O)NCc2cccc(F)c2)c1C1CC1,0.51
O=C(O)C[C@H](O)C[C@H](O)CCn1c(-c2ccc(F)cc2)nc(C(=O)NCc2ccccc2)c1C1CC1,0.03
O=C(O)C[C@H](O)C[C@H](O)CCn1c(-c2ccc(F)cc2)nc(C(=O)NCc2ccccc2F)c1C1CC1,0.08
O=C(O)C[C@H]1CC[C@@H](Oc2ccc(NC(=O)c3nnc(Nc4ccc(F)c(F)c4)o3)cn2)CC1,2.2
O=C(O)C[C@H]1CC[C@H](c2ccc(-c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cc3)cc2)CC1,2.31
O=C(O)C[C@H]1CC[C@H](c2ccc(-c3ccc(-c4nc5cc(Cl)ccc5[nH]4)cc3)cc2)CC1,2.08
O=C(O)C[C@H]1CC[C@H](c2ccc(-c3ccc(Nc4ccc(C(F)(F)F)nc4)cn3)cc2)CC1,3.7
O=C(O)C[C@H]1CC[C@H](c2ccc(-c3ccc(Nc4nnc(C5CCC5)o4)cn3)cc2)CC1,2.8
O=C(O)C[C@H]1CC[C@H](c2ccc(NC(=O)c3nnc(Nc4ccc(F)c(F)c4)o3)cc2)CC1,3.0
O=C(O)C[C@H]1CC[C@H](c2ccc(NC(=O)c3nnc(Nc4ccccc4F)o3)cc2)CC1,2.44
O=C(O)C[C@H]1COC2(CCN(c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cn3)CC2)C1,1.45
O=C(O)C[C@H]1COc2cc(Cl)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2,-0.5
O=C(O)C[C@H]1c2ccc(C(F)(F)F)nc2NCCN1C(=O)Cc1cccc(Oc2ccccc2)c1,1.2
O=C(O)Cc1c(Br)cccc1Nc1c(Cl)cccc1Cl,1.87
O=C(O)Cc1c(O)cccc1Nc1c(Cl)cccc1Cl,1.73
O=C(O)Cc1cc(Cl)ccc1Nc1c(Cl)cccc1Cl,0.977723605
O=C(O)Cc1cc(F)ccc1Nc1c(Cl)cc(F)cc1Cl,1.397940009
